iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
10,0.6240682587439507,0.6240568098185896,0.6675758216922478,0.011448925361037254,0.17718619108200073,0.2499999850988388,0.07080078125,1.4901161193847656e-08,0.0871594250202179,0.23917268216609955,-0.016255060210824013,0.8153310418128967,0.10155687481164932,0.20649023354053497,0.003605183679610491,0.027176139876246452,0.8153310418128967,0.5881638271211679,0.5881638271211679,0.10454731434583664,0.5782361030578613,True,297,9.858317045627604e-07,True,True,2.9352711999963503
11,0.6104261500422697,0.6104094632712047,0.6496919466074456,0.01668677106499672,0.16491903364658356,0.25,0.111328125,0.0,0.1547711193561554,0.3536769151687622,0.0005442664260044694,1.2355401515960693,0.15026965737342834,0.3096340298652649,0.0056564039550721645,0.04576966539025307,1.2355401515960693,0.4343352964314346,0.4343352964314346,0.08219290524721146,0.42601731419563293,True,298,9.656128563241662e-07,True,True,2.912650799989933
12,0.6019660225356009,0.6019435644106951,0.6365754254375159,0.02245812490582466,0.14318224787712097,0.2499999850988388,0.12841796875,1.4901161193847656e-08,0.2679601311683655,0.5302313566207886,0.03313653543591499,1.8747295141220093,0.21051782369613647,0.48103511333465576,0.009185624308884144,0.0716816857457161,1.8747295141220093,0.15893833446018932,0.15893833446018932,0.03809402510523796,0.1540825515985489,True,302,9.765457354564037e-07,True,True,2.908568799990462
13,0.5986664143099419,0.5986399929716222,0.629571742210681,0.026421338319778442,0.12037461996078491,0.25,0.14111328125,0.0,0.4317740797996521,0.7438436150550842,0.09233194589614868,2.616912364959717,0.25908565521240234,0.7210749387741089,0.014080781489610672,0.0910535678267479,2.616912364959717,0.10580431202830407,0.10580431202830407,0.04040858522057533,0.09663183987140656,True,298,9.861050953500465e-07,True,True,2.8795374000037555
14,0.5940713781660819,0.5940421351364279,0.6228407756394047,0.02924302965402603,0.10409610718488693,0.2499999701976776,0.15576171875,2.9802322387695312e-08,0.6521098017692566,0.9322319030761719,0.20686382055282593,3.2713353633880615,0.2887972891330719,0.9943342804908752,0.01941699907183647,0.09798672795295715,3.2713353633880615,0.18642389545002264,0.18642389545002264,0.06282863765954971,0.17504815757274628,True,296,9.85836150675133e-07,True,True,2.8904637999949045
15,0.585753868294655,0.5857216755242634,0.6133312725676459,0.03219277039170265,0.09277579188346863,0.25,0.1669921875,0.0,0.953995943069458,1.0619347095489502,0.41712796688079834,3.804647445678711,0.3077729642391205,1.290645956993103,0.025176292285323143,0.0996294692158699,3.804647445678711,0.2966344819906311,0.2966344819906311,0.08980870246887207,0.2594716548919678,True,294,9.823152115026172e-07,True,True,2.8377176000212785
16,0.5762046015044121,0.5761693837535946,0.6030917479103783,0.03521775081753731,0.08398199081420898,0.25,0.17578125,0.0,1.277535319328308,1.1439906358718872,0.6649242639541626,4.224281311035156,0.32174211740493774,1.5850492715835571,0.031179916113615036,0.09994036704301834,4.224281311035156,0.47378895306078095,0.47378895306078095,0.08216724544763565,0.22051234543323517,True,293,9.928887301320641e-07,True,True,2.8423569000151474
17,0.5682928427398806,0.5682550986052161,0.5947663178840799,0.03774413466453552,0.07679019123315811,0.2499999850988388,0.2138671875,1.4901161193847656e-08,1.5669528245925903,1.20016610622406,0.8908581733703613,4.548884868621826,0.33273082971572876,1.8528169393539429,0.03687717393040657,0.09999110549688339,4.548884868621826,0.834064568592041,0.834064568592041,0.06526009738445282,0.17988534271717072,True,291,9.872278538118588e-07,True,True,2.7791187999828253
18,0.5598707829025011,0.5598302402031046,0.5858430427350529,0.04054269939661026,0.06673572957515717,0.25,0.216796875,0.0,1.673003911972046,1.3036885261535645,0.899734616279602,4.787717342376709,0.34751152992248535,2.0151619911193848,0.039950039237737656,0.0999986007809639,4.787717342376709,1.3061076722349996,0.9999992901071214,0.05970805510878563,0.23091454803943634,True,290,9.990759694058072e-07,True,True,2.75138660002267
19,0.5470945156115249,0.5470496247942701,0.5721575841291126,0.04489081725478172,0.04566388577222824,0.2499999701976776,0.24755859375,2.9802322387695312e-08,1.326558232307434,1.627106785774231,0.28214508295059204,4.962280750274658,0.3766113221645355,2.018813371658325,0.03792908415198326,0.09999974817037582,4.962280750274658,1.3762012665420904,0.9999994279547909,0.05414869636297226,0.24930217862129211,True,286,9.725637764292266e-07,True,True,2.7080404000007547
20,0.5412609286983725,0.5412131607574638,0.5656398276693463,0.047767940908670425,0.024536816403269768,0.2499999701976776,0.254638671875,2.9802322387695312e-08,0.37934523820877075,2.2817211151123047,-1.1223257780075073,5.098358631134033,0.4036869704723358,2.177288770675659,0.041895974427461624,0.09999995678663254,5.098358631134033,0.3182933110601145,0.3182933110601145,0.03326190263032913,0.07420070469379425,True,285,9.840692471097098e-07,True,True,2.769702399993548
21,0.5415342704303543,0.541485800242422,0.5657348465369604,0.048470187932252884,0.016796506941318512,0.25,0.255859375,0.0,-0.22097082436084747,2.69195556640625,-1.9451754093170166,5.2105712890625,0.41316279768943787,2.5243420600891113,0.050259459763765335,0.09999998658895493,5.2105712890625,0.15548162583662978,0.15548162583662978,0.033702898770570755,0.04412974417209625,True,286,9.585139424755874e-07,True,True,2.7187709000136238
22,0.5408696487263063,0.5408208838194827,0.5649860140384323,0.0487649068236351,0.013358335942029953,0.2499999850988388,0.257080078125,1.4901161193847656e-08,-0.6148504018783569,2.9545414447784424,-2.455517292022705,5.300037860870361,0.41730281710624695,2.834745407104492,0.056284595280885696,0.10000000149011612,5.300037860870361,0.16778979638528582,0.16778979638528582,0.04122406616806984,0.05035934969782829,True,286,9.96982573714532e-07,True,True,2.7665469000057783
23,0.5393531824438574,0.5393041446632447,0.5634488089196446,0.04903778061270714,0.012072266079485416,0.25,0.2548828125,0.0,-0.8814132213592529,3.132636070251465,-2.796597957611084,5.372289657592773,0.4188409745693207,3.0758109092712402,0.06036408618092537,0.10000000149011612,5.372289657592773,0.20262688229902562,0.20262688229902562,0.06750799715518951,0.07207729667425156,True,287,9.896982837384887e-07,True,True,2.769891700008884
24,0.5349849533703419,0.5349357810210678,0.5590778184955493,0.04917234927415848,0.011846743524074554,0.2499999850988388,0.249755859375,1.4901161193847656e-08,-1.07704758644104,3.2485673427581787,-3.031172275543213,5.430163860321045,0.4191100597381592,3.251927137374878,0.06304826587438583,0.10000000149011612,5.430163860321045,0.13399565233353716,0.13399565233353716,0.08665985614061356,0.07928477227687836,True,286,9.683962485700835e-07,True,True,2.7960884000058286
25,0.5332140997523817,0.5331649325700851,0.5571773025731918,0.04916718229651451,0.011599854566156864,0.2499999850988388,0.24365234375,1.4901161193847656e-08,-1.2433843612670898,3.3333823680877686,-3.208199977874756,5.476861000061035,0.4194045066833496,3.394639492034912,0.0651952400803566,0.10000000149011612,5.476861000061035,0.4309455511403046,0.4309455511403046,0.06486436724662781,0.08614957332611084,True,285,9.84581680109014e-07,True,True,2.7427711999916937
26,0.5342572057908911,0.5342080450347203,0.5581433222905823,0.049160756170749664,0.010460222139954567,0.25,0.24365234375,0.0,-1.3322367668151855,3.4097416400909424,-3.327941656112671,5.519053936004639,0.42076095938682556,3.503706455230713,0.0668073445558548,0.10000000149011612,5.519053936004639,0.2556885407122678,0.2556885407122678,0.0701330229640007,0.062465932220220566,True,287,9.69481788451112e-07,True,True,2.7465574000088964
27,0.5345039402446481,0.5344547512135239,0.5583648360169787,0.04918903112411499,0.00967562384903431,0.2499999850988388,0.244873046875,1.4901161193847656e-08,-1.3868460655212402,3.473991870880127,-3.4189205169677734,5.555282115936279,0.42169225215911865,3.589160919189453,0.06801629811525345,0.10000000149011612,5.555282115936279,0.13288852475008908,0.13288852475008908,0.06517220288515091,0.047339778393507004,True,288,9.49349610867157e-07,True,True,2.7972462000034284
28,0.5341838417159124,0.5341346088753743,0.5580443091760575,0.0492328405380249,0.00922316312789917,0.2499999850988388,0.24462890625,1.4901161193847656e-08,-1.4267635345458984,3.5293869972229004,-3.4951767921447754,5.585333824157715,0.4222283959388733,3.660381555557251,0.0690012127161026,0.10000000149011612,5.585333824157715,0.09983710130886132,0.09983710130886132,0.06344505399465561,0.043178047984838486,True,288,9.967348183773754e-07,True,True,2.767826499999501
29,0.5333613536871168,0.5333120900756809,0.5572390768538449,0.0492636114358902,0.0089917853474617,0.25,0.244140625,0.0,-1.456276535987854,3.5775303840637207,-3.560248613357544,5.609681606292725,0.4225023090839386,3.7204160690307617,0.06982004642486572,0.10000000149011612,5.609681606292725,0.12660156625987193,0.12660156625987193,0.06729070097208023,0.04579191282391548,True,288,9.938367745245863e-07,True,True,2.802638699999079
30,0.5318629430301756,0.5318137007646531,0.5557799981324663,0.04924226552248001,0.0088966628536582,0.25,0.243896484375,0.0,-1.4710359573364258,3.619854688644409,-3.6128029823303223,5.629329204559326,0.4226148724555969,3.768716812133789,0.0704658105969429,0.10000000149011612,5.629329204559326,0.27004648053956387,0.27004648053956387,0.07918886840343475,0.06445253640413284,True,288,9.89151085732741e-07,True,True,2.8442550000036135
31,0.5291157103119281,0.529066617963263,0.5531653858100456,0.04909234866499901,0.008910875767469406,0.25,0.25830078125,0.0,-1.4469795227050781,3.6625561714172363,-3.6432154178619385,5.645961761474609,0.4225980341434479,3.801927328109741,0.07087381184101105,0.10000000149011612,5.645961761474609,0.41347044550657935,0.41347044550657935,0.06486564129590988,0.07912863045930862,True,288,9.903432009437744e-07,True,True,2.8057701000070665
32,0.5282782411363621,0.5282293328282137,0.5525472340530126,0.048908308148384094,0.008648830465972424,0.25,0.25634765625,0.0,-1.3781288862228394,3.7153170108795166,-3.642800807952881,5.662091255187988,0.4229079782962799,3.827106237411499,0.07133103162050247,0.10000000149011612,5.662091255187988,0.04197768780980018,0.04197768780980018,0.016759056597948074,0.015030165202915668,True,286,9.949121814513462e-07,True,True,2.779668400005903
33,0.5282672438906927,0.528218383303513,0.5525845218609766,0.0488605871796608,0.00875694490969181,0.25,0.256103515625,0.0,-1.3282809257507324,3.7414965629577637,-3.63433575630188,5.675703048706055,0.4227801561355591,3.83687686920166,0.07152645289897919,0.10000000149011612,5.675703048706055,0.09246243919286762,0.09246243919286762,0.018508614972233772,0.02213349938392639,True,286,9.581726427464527e-07,True,True,2.865669100021478
34,0.5280267606606169,0.5279779655789418,0.5523746291003554,0.04879508167505264,0.00909844134002924,0.2499999850988388,0.254638671875,1.4901161193847656e-08,-1.2701971530914307,3.755140542984009,-3.613013505935669,5.687381267547607,0.4223760664463043,3.8327486515045166,0.07150132954120636,0.10000000149011612,5.687381267547607,0.1531805102599293,0.1531805102599293,0.02042350359261036,0.03169604390859604,True,286,9.607946157444367e-07,True,True,2.755472599994391
35,0.5275659705574026,0.5275172328414729,0.5519503170412704,0.04873771592974663,0.009633159264922142,0.25,0.255126953125,0.0,-1.1910350322723389,3.757927417755127,-3.5718040466308594,5.6977972984313965,0.42174261808395386,3.8126931190490723,0.07121975719928741,0.10000000149011612,5.6977972984313965,0.11483493990665412,0.11483493990665412,0.02015496790409088,0.025713983923196793,True,286,9.463387572275086e-07,True,True,2.8041869000007864
36,0.5272798018734696,0.5272310627717318,0.5517343460506464,0.048739101737737656,0.010312381200492382,0.25,0.255615234375,0.0,-1.0822272300720215,3.752953290939331,-3.5117905139923096,5.706901550292969,0.42093658447265625,3.7787368297576904,0.0706743374466896,0.10000000149011612,5.706901550292969,0.05098575151801149,0.05098575151801149,0.0260386411100626,0.019119378179311752,True,285,9.96871410688674e-07,True,True,2.802847799990559
37,0.5272320064891529,0.5271832152221751,0.5518206151150902,0.04879126697778702,0.011700688861310482,0.25,0.256103515625,0.0,-0.9557878971099854,3.7566447257995605,-3.448455572128296,5.7138776779174805,0.41928428411483765,3.7506442070007324,0.07029883563518524,0.10000000149011612,5.7138776779174805,0.09618758538474313,0.09618758538474313,0.04112312197685242,0.030995169654488564,True,285,9.99800528766854e-07,True,True,2.919501299998956
38,0.5257983017391332,0.5257495181835063,0.5504807109753993,0.0487835556268692,0.013849125243723392,0.2499999850988388,0.2578125,1.4901161193847656e-08,-0.8493349552154541,3.7547309398651123,-3.3866846561431885,5.718247413635254,0.4167143702507019,3.725492000579834,0.07009458541870117,0.10000000149011612,5.718247413635254,0.3664978902148603,0.3664978902148603,0.07269090414047241,0.08528480678796768,True,285,9.992834464936366e-07,True,True,2.880695100000594
39,0.5226271258918158,0.5225786688392572,0.5473909626886415,0.04845705255866051,0.016969546675682068,0.25,0.258544921875,0.0,-0.6757414937019348,3.720442295074463,-3.2460036277770996,5.720987319946289,0.41295331716537476,3.6591053009033203,0.06925701349973679,0.10000000149011612,5.720987319946289,0.28999327473801206,0.28999327473801206,0.061766013503074646,0.07067025452852249,True,284,9.89979021886307e-07,True,True,2.7603892000042833
40,0.5194132225627529,0.5193651066797303,0.5443598571633769,0.04811588302254677,0.0221988707780838,0.25,0.259765625,0.0,-0.3723897635936737,3.6185882091522217,-2.982991933822632,5.722362041473389,0.4065724015235901,3.5228466987609863,0.06728047132492065,0.10000000149011612,5.722362041473389,0.11941409635451221,0.11941409635451221,0.03829563409090042,0.037389419972896576,True,281,9.907632237813826e-07,True,True,2.7644085999927483
41,0.515461214978813,0.5154138248829234,0.5409572338354018,0.04739009588956833,0.033915307372808456,0.2499999701976776,0.26025390625,2.9802322387695312e-08,0.2622794508934021,3.3723032474517822,-2.4217827320098877,5.722843170166016,0.3918988108634949,3.283992290496826,0.06332730501890182,0.10000000149011612,5.722843170166016,0.1286812415125292,0.1286812415125292,0.04947785288095474,0.03790488839149475,True,277,9.8894278481602e-07,True,True,2.721236500015948
42,0.5277178419042386,0.5276742857951678,0.5549622685115317,0.04355610907077789,0.06501390039920807,0.2500000596046448,0.239990234375,5.960464477539063e-08,3.2187259197235107,1.23741614818573,2.335437774658203,5.721235752105713,0.3499801754951477,3.4271652698516846,0.06731653213500977,0.10000000149011612,5.721235752105713,8.932412920696512,0.9999998876991917,0.1839861422777176,1.46121346950531,True,283,9.998532400204736e-07,True,True,2.7297339999931864
43,0.5189077443262545,0.5188621176524071,0.5454676157496979,0.045626673847436905,0.05286017805337906,0.24999995529651642,0.24560546875,4.470348358154297e-08,2.8095364570617676,1.5176618099212646,1.6223804950714111,5.715810298919678,0.3669329583644867,3.175384044647217,0.06250128895044327,0.10000000149011612,5.715810298919678,13.840608030749447,0.9999999213968853,0.2824992537498474,2.259812831878662,True,277,9.369301375659426e-07,True,True,2.6892304999928456
44,0.5104779936611864,0.5104298254788133,0.5357919448014996,0.048168182373046875,0.026983585208654404,0.25,0.26220703125,0.0,-0.08050532639026642,3.4786150455474854,-2.685044527053833,5.707664489746094,0.400644987821579,3.377592086791992,0.06501784175634384,0.10000000149011612,5.710419654846191,0.9472827688862809,0.9472827688862809,0.07802922278642654,0.15717817842960358,True,288,9.531840272147286e-07,True,True,2.843694699986372
45,0.5091869006063434,0.5091377774495276,0.5340457824491587,0.04912315681576729,0.01546279713511467,0.2499999701976776,0.24560546875,2.9802322387695312e-08,-0.7534930109977722,3.6627373695373535,-3.2221970558166504,5.69447660446167,0.41477370262145996,3.6267664432525635,0.06879562139511108,0.10000000149011612,5.7005720138549805,0.23105425845659378,0.23105425845659378,0.07827161252498627,0.06107897683978081,True,293,9.515063486298205e-07,True,True,2.863655099994503
46,0.5071611834054027,0.5071120238711272,0.5323215142031451,0.04915953427553177,0.01295752264559269,0.2499999850988388,0.2490234375,1.4901161193847656e-08,-1.0442330837249756,3.7195849418640137,-3.436413049697876,5.678112983703613,0.41778281331062317,3.748342514038086,0.07054302841424942,0.10000000149011612,5.687812328338623,0.2129940695587716,0.2129940695587716,0.05107704922556877,0.04466129466891289,True,294,9.857233094878538e-07,True,True,2.92664990000776
47,0.5092032744165246,0.5091535412844006,0.5343749434237397,0.049733132123947144,0.010604924522340298,0.25,0.250244140625,0.0,-1.2398414611816406,3.703209638595581,-3.5539045333862305,5.660762786865234,0.42058897018432617,3.7902350425720215,0.07097449898719788,0.10000000149011612,5.6741204261779785,1.1257762778336935,0.9999991517226708,0.17798763513565063,0.19490613043308258,True,295,9.719134802438514e-07,True,True,2.8936797000060324
48,0.5071350273415954,0.5070856315866621,0.5325778510908323,0.04939575493335724,0.009532477706670761,0.2499999850988388,0.2451171875,1.4901161193847656e-08,-1.2852262258529663,3.681110382080078,-3.5650506019592285,5.645697593688965,0.4218619763851166,3.7847702503204346,0.07095171511173248,0.10000000149011612,5.663276672363281,0.8291135324760643,0.8291135324760643,0.16063471138477325,0.1483130156993866,True,294,9.85792605527529e-07,True,True,2.857262199977413
49,0.5023883715274682,0.502339331597363,0.5280318841291405,0.04903993010520935,0.009890308603644371,0.2499999850988388,0.2451171875,1.4901161193847656e-08,-1.2115297317504883,3.6734678745269775,-3.517293930053711,5.634740352630615,0.42143765091896057,3.751389265060425,0.07048115134239197,0.10000000149011612,5.6534624099731445,0.793782559484789,0.793782559484789,0.09464842826128006,0.13453409075737,True,295,9.973560891784678e-07,True,True,2.860903099994175
50,0.5004959136881743,0.500446917619637,0.5264066667741639,0.04899606853723526,0.01105113048106432,0.25,0.2607421875,0.0,-1.0451706647872925,3.648817777633667,-3.4052836894989014,5.626276016235352,0.4200581908226013,3.6787006855010986,0.06953484565019608,0.10000000149011612,5.645337104797363,0.045148548486973285,0.045148548486973285,0.034918904304504395,0.019147789105772972,True,295,9.77329498629939e-07,True,True,2.807941600010963
51,0.4985546460789312,0.4985055644702781,0.5246900797131352,0.04908160865306854,0.013500917702913284,0.25,0.261474609375,0.0,-0.8595212697982788,3.5931169986724854,-3.286485195159912,5.616340637207031,0.4171319603919983,3.5792202949523926,0.0682048425078392,0.10000000149011612,5.635913848876953,0.7873192458716202,0.7873192458716202,0.0750533863902092,0.14165203273296356,True,295,9.888289940720066e-07,True,True,2.8181803000043146
52,0.49406914611012226,0.4940204451181043,0.5212487050658596,0.04870099201798439,0.020049788057804108,0.25,0.259765625,0.0,-0.389333575963974,3.4509031772613525,-2.9991071224212646,5.6056389808654785,0.4092067778110504,3.363477945327759,0.06495945900678635,0.10000000149011612,5.626834869384766,0.13135212231934865,0.13135212231934865,0.09686020016670227,0.06452003121376038,True,291,9.337370548616272e-07,True,True,2.7623842999746557
53,0.4904803530855183,0.49043282250893155,0.5198013425293814,0.04753057658672333,0.04047715291380882,0.2499999701976776,0.24853515625,2.9802322387695312e-08,1.5452792644500732,2.378849744796753,-2.587218761444092,5.591114521026611,0.38343554735183716,2.8133153915405273,0.05185478553175926,0.10000000149011612,5.614940643310547,13.138151502770953,0.9999999871290397,0.29941731691360474,2.1242923736572266,True,291,9.854139527135705e-07,True,True,2.8182119999837596
54,0.5110844012372155,0.5110408768154641,0.5425169752125625,0.043524421751499176,0.07158686220645905,0.24999991059303284,0.23046875,8.940696716308594e-08,3.12243914604187,1.3247952461242676,-2.373781681060791,5.572794437408447,0.3404601514339447,3.3836331367492676,0.06714479625225067,0.10000000149011612,5.598826885223389,12.162487395853121,0.9999999317385874,0.25460076332092285,1.9695138931274414,True,295,9.989596385739961e-07,True,True,2.9398660000006203
55,0.48514961768599296,0.4851018955102756,0.5152641683564363,0.04772217571735382,0.03799489885568619,0.25,0.25146484375,0.0,1.1544089317321777,2.6208319664001465,-3.1435537338256836,5.550969123840332,0.3866589069366455,2.8216335773468018,0.05308493971824646,0.10000000149011612,5.578718185424805,6.467154111782647,0.9999997865546374,0.18025802075862885,1.0429669618606567,True,293,9.957028867565863e-07,True,True,2.866078299994115
56,0.48646466691940726,0.48641591379940213,0.5164240136641685,0.04875312000513077,0.018984047695994377,0.25,0.26025390625,0.0,-0.39129167795181274,3.353067398071289,-3.496307373046875,5.524720668792725,0.4105069637298584,3.2653164863586426,0.06349187344312668,0.10000000149011612,5.55728816986084,1.0794192898897594,0.9999991340833734,0.07261630147695541,0.186708465218544,True,296,9.970907429335917e-07,True,True,2.839029999973718
57,0.48525382523993554,0.48520502687255446,0.5156733472549471,0.048798367381095886,0.016642648726701736,0.2499999850988388,0.2587890625,1.4901161193847656e-08,-0.525274395942688,3.371778964996338,-3.7162137031555176,5.508742809295654,0.4133489727973938,3.297513246536255,0.0639847069978714,0.10000000149011612,5.544957637786865,0.6813044420614611,0.6813044420614611,0.07737712562084198,0.13219653069972992,True,297,9.76620730627698e-07,True,True,2.859815100004198
58,0.48217986501060145,0.482130936798227,0.51443829634826,0.048928212374448776,0.017563197761774063,0.25,0.251708984375,0.0,-0.42347055673599243,3.308049440383911,-3.8229763507843018,5.493751049041748,0.4122338891029358,3.2220852375030518,0.06281919777393341,0.10000000149011612,5.53383731842041,0.09642518588347973,0.09642518588347973,0.07623860239982605,0.056790128350257874,True,300,9.923278977622207e-07,True,True,2.8812930999847595
59,0.4784481908866352,0.47839922232191623,0.5122078210063408,0.048968564718961716,0.01862064003944397,0.2499999701976776,0.2587890625,2.9802322387695312e-08,-0.3308185935020447,3.214369297027588,-3.894813299179077,5.474797248840332,0.41094934940338135,3.1245672702789307,0.061344437301158905,0.10000000149011612,5.519866943359375,0.4631696592006307,0.4631696592006307,0.07839952409267426,0.09580175578594208,True,300,9.878699686061647e-07,True,True,2.892148899991298
60,0.4739728895772766,0.4739240650956105,0.5099879672383448,0.048824481666088104,0.026676898822188377,0.25,0.253173828125,0.0,0.15435126423835754,2.9871010780334473,-3.9169921875,5.452536106109619,0.40102753043174744,2.906928777694702,0.05716368183493614,0.10000000149011612,5.50343656539917,0.6622373706714161,0.6622373706714161,0.04130951687693596,0.11195140331983566,True,300,9.773396731009445e-07,True,True,2.8495352000172716
61,0.5138915377806232,0.513849828305404,0.5556365822035283,0.041709475219249725,0.09245260804891586,0.2499999850988388,0.209228515625,1.4901161193847656e-08,3.0345497131347656,1.5574734210968018,-3.9300849437713623,5.429243564605713,0.3082975447177887,3.407426357269287,0.0680907592177391,0.10000000149011612,5.486302852630615,8.296858295441362,0.9999999440120494,0.1777922809123993,1.3378897905349731,True,302,9.902755256252703e-07,True,True,2.893766399996821
62,0.5197981788721184,0.5197574919443826,0.5647827158306603,0.04068692773580551,0.10019958019256592,0.24999994039535522,0.199462890625,5.960464477539063e-08,3.0539722442626953,1.5647857189178467,-4.03757381439209,5.399930477142334,0.2954663932323456,3.431168794631958,0.06861402839422226,0.10000000149011612,5.46284818649292,6.994722748191257,0.9999997415300523,0.17695273458957672,1.1283386945724487,True,302,9.979710985867099e-07,True,True,2.9589542000030633
63,0.5018208441691674,0.501776522676853,0.5462494772188297,0.044321492314338684,0.07607803493738174,0.2499999850988388,0.214599609375,1.4901161193847656e-08,2.5438461303710938,1.7660996913909912,-4.125184059143066,5.365790367126465,0.33379927277565,3.0956943035125732,0.06353867053985596,0.10000000149011612,5.434337139129639,19.35967729596301,0.9999997266940805,0.4165077209472656,3.1124207973480225,True,299,9.988037613118825e-07,True,True,2.942536399990786
