iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
10,0.623053387900748,0.6230417349859408,0.6662895781196868,0.011652914807200432,0.1763332039117813,0.25,0.075439453125,0.0,0.12453840672969818,0.24825383722782135,0.018444864079356194,0.8764356374740601,0.10567305237054825,0.1989053189754486,0.0034691730979830027,0.02649705484509468,0.8764356374740601,0.5505656245478965,0.5505656245478965,0.09139619767665863,0.5426892042160034,True,298,9.856131006021917e-07,True,True,2.5680384000006597
11,0.6106877239686078,0.6106711069349772,0.6498650509042877,0.016617033630609512,0.16419023275375366,0.2499999701976776,0.1123046875,2.9802322387695312e-08,0.1748514175415039,0.3593551218509674,0.01981504261493683,1.2659499645233154,0.1526753008365631,0.2928713262081146,0.005300524644553661,0.04295290261507034,1.2659499645233154,0.3898949131134234,0.3898949131134234,0.07040897011756897,0.3832705020904541,True,298,9.910840911357173e-07,True,True,2.5655936999828555
12,0.6033477219011323,0.603325658468871,0.6380507549475983,0.02206343226134777,0.1432429552078247,0.2499999850988388,0.13330078125,1.4901161193847656e-08,0.25604987144470215,0.5287901163101196,0.024509180337190628,1.8512420654296875,0.21037355065345764,0.44511255621910095,0.008377890102565289,0.0666336938738823,1.8512420654296875,0.13353945662666258,0.13353945662666258,0.03324265405535698,0.1292281150817871,True,302,9.69654239644861e-07,True,True,2.6172829999995884
13,0.6010193146472864,0.6009934710623763,0.6320973678284947,0.025843584910035133,0.12078651785850525,0.2499999850988388,0.14208984375,1.4901161193847656e-08,0.3658020794391632,0.7403700947761536,0.03330297768115997,2.5453476905822754,0.25828951597213745,0.6556628346443176,0.012632390484213829,0.08708091825246811,2.5453476905822754,0.07378059378899313,0.07378059378899313,0.03436009958386421,0.0646500289440155,True,299,9.942685463865814e-07,True,True,2.537677699991036
14,0.5980977822832031,0.598069438581468,0.6269820274862952,0.028343701735138893,0.10426966845989227,0.2500000298023224,0.15576171875,2.9802322387695312e-08,0.5041667222976685,0.942768394947052,0.06458190083503723,3.1760005950927734,0.2884967029094696,0.8923165798187256,0.017209665849804878,0.09633947908878326,3.1760005950927734,0.12474229154127665,0.12474229154127665,0.04892352223396301,0.11385277658700943,True,297,9.995998492022792e-07,True,True,2.5393944999959785
15,0.5917429233859883,0.5917119691703128,0.6192852927512846,0.030954215675592422,0.09200002253055573,0.2499999850988388,0.167724609375,1.4901161193847656e-08,0.6817866563796997,1.1101735830307007,0.13803869485855103,3.6975531578063965,0.309030681848526,1.1359878778457642,0.021701311692595482,0.09913931787014008,3.6975531578063965,0.24166678502884947,0.24166678502884947,0.08448603749275208,0.22551950812339783,True,295,9.894543005018573e-07,True,True,2.5041127000004053
16,0.5808346188704223,0.5808002104799003,0.6074446597353784,0.034408390522003174,0.08086159080266953,0.2499999850988388,0.17724609375,1.4901161193847656e-08,0.8827549815177917,1.2480310201644897,0.2339911311864853,4.126682281494141,0.3265553414821625,1.3782415390014648,0.02610664814710617,0.0998273715376854,4.126682281494141,0.3747799777504583,0.3747799777504583,0.11148762702941895,0.3081275224685669,True,293,9.505702949652503e-07,True,True,2.5242688999860547
17,0.5680156216972048,0.5679769190229947,0.5938826878270497,0.038702674210071564,0.0678957849740982,0.25,0.2158203125,0.0,1.024512767791748,1.3924115896224976,0.2510206997394562,4.47458553314209,0.34583839774131775,1.5971742868423462,0.03001832775771618,0.09996995329856873,4.47458553314209,0.5697803334263156,0.5697803334263156,0.0918152928352356,0.2816122770309448,True,291,9.913535944220108e-07,True,True,2.4968656999990344
18,0.5553007338167826,0.5552575913155178,0.5804921601358951,0.04314250126481056,0.051163919270038605,0.25,0.2265625,0.0,1.0094623565673828,1.6005065441131592,0.052719421684741974,4.754880905151367,0.36923715472221375,1.7816781997680664,0.033022671937942505,0.09999535977840424,4.754880905151367,0.7838040475866082,0.7838040475866082,0.06846300512552261,0.2494085133075714,True,289,9.948743655630138e-07,True,True,2.4867583999875933
19,0.5453216018018597,0.5452747672622377,0.5698919138973422,0.046834539622068405,0.030893221497535706,0.2499999701976776,0.254638671875,2.9802322387695312e-08,0.5626432299613953,2.033996343612671,-0.7382897138595581,4.975998401641846,0.3957357406616211,1.9921271800994873,0.037618156522512436,0.0999993309378624,4.975998401641846,0.13670705429741276,0.13670705429741276,0.038754574954509735,0.09886715561151505,True,286,9.975895754542445e-07,True,True,2.4825432999932673
20,0.5434042920160365,0.5433561044472527,0.5677148648843007,0.04818756878376007,0.019245121628046036,0.25,0.2568359375,0.0,-0.0947767049074173,2.562593698501587,-1.749381422996521,5.150422096252441,0.41018882393836975,2.4142489433288574,0.04844513162970543,0.09999989718198776,5.150422096252441,0.16073459483990601,0.16073459483990601,0.025959361344575882,0.03844742104411125,True,286,9.985380733267103e-07,True,True,2.4743044000060763
21,0.54286715660745,0.5428185523761222,0.5670832609664451,0.04860423132777214,0.013998381793498993,0.2499999850988388,0.2568359375,1.4901161193847656e-08,-0.5548967123031616,2.930311918258667,-2.417785406112671,5.284531116485596,0.41653522849082947,2.838531255722046,0.056841034442186356,0.09999998658895493,5.284531116485596,0.05186520524192364,0.05186520524192364,0.02440164051949978,0.021660100668668747,True,287,9.66257211859039e-07,True,True,2.4796885999967344
22,0.5422282328358333,0.5421794929853122,0.5663910950331135,0.048739850521087646,0.01127631776034832,0.25,0.257080078125,0.0,-0.891311526298523,3.192103385925293,-2.8804869651794434,5.3886284828186035,0.41979002952575684,3.1846561431884766,0.06259522587060928,0.09999999403953552,5.3886284828186035,0.05928295352348882,0.05928295352348882,0.01991991512477398,0.01885572262108326,True,287,9.756648855445336e-07,True,True,2.486770199990133
23,0.5417286694482619,0.5416798657090122,0.5658775118142451,0.04880373924970627,0.00993884913623333,0.25,0.25634765625,0.0,-1.134653925895691,3.3869893550872803,-3.214306354522705,5.471445083618164,0.42138007283210754,3.4561586380004883,0.06667357683181763,0.10000000149011612,5.471445083618164,0.06524137534462163,0.06524137534462163,0.017753826454281807,0.01761612482368946,True,287,9.930952718651679e-07,True,True,2.4557809999969322
24,0.5411807790304252,0.5411318271885344,0.5653426572611628,0.04895184189081192,0.009257208555936813,0.25,0.255859375,0.0,-1.3138054609298706,3.532418727874756,-3.4627456665039062,5.538354396820068,0.4221881031990051,3.6652777194976807,0.06957004219293594,0.10000000149011612,5.538354396820068,0.06968838441804791,0.06968838441804791,0.024316012859344482,0.020730191841721535,True,288,9.874462517417785e-07,True,True,2.4865589999826625
25,0.5397569413515835,0.5397076511751024,0.5639529798433439,0.04929017648100853,0.009034538641571999,0.2499999850988388,0.253173828125,1.4901161193847656e-08,-1.4532185792922974,3.6369283199310303,-3.649996519088745,5.59264612197876,0.4224517345428467,3.823625087738037,0.07161834836006165,0.10000000149011612,5.59264612197876,0.17462878762262332,0.17462878762262332,0.0763285756111145,0.05757244676351547,True,289,9.797352507881191e-07,True,True,2.5035061000089627
26,0.5338796958544382,0.5338304636360236,0.5580953835442748,0.04923221841454506,0.009703660383820534,0.2499999850988388,0.251953125,1.4901161193847656e-08,-1.5567269325256348,3.702277183532715,-3.7757046222686768,5.63552188873291,0.42165902256965637,3.9324605464935303,0.07300197333097458,0.10000000149011612,5.63552188873291,0.12560579561319132,0.12560579561319132,0.10631939023733139,0.0655047819018364,True,287,9.994270337222542e-07,True,True,2.4973018000018783
27,0.532979750688362,0.5329306266188502,0.5570462362564796,0.04912406951189041,0.00939471460878849,0.25,0.241943359375,0.0,-1.6574324369430542,3.7534985542297363,-3.8733959197998047,5.6694841384887695,0.422025203704834,4.026361465454102,0.07433637231588364,0.10000000149011612,5.6694841384887695,0.5942957293618952,0.5942957293618952,0.09323825687170029,0.11602452397346497,True,288,9.92685169292406e-07,True,True,2.4771953000163194
28,0.5327333386744983,0.5326842668261058,0.5567310262867563,0.04907184839248657,0.008416610769927502,0.2499999850988388,0.243896484375,1.4901161193847656e-08,-1.6397571563720703,3.799435615539551,-3.89909291267395,5.70104455947876,0.4231824278831482,4.066152572631836,0.07487528771162033,0.10000000149011612,5.70104455947876,0.7594858150898973,0.7594858150898973,0.11725970357656479,0.14697673916816711,True,288,9.975673677782866e-07,True,True,2.533069199998863
29,0.5291124925191509,0.5290635450246739,0.5532792998790328,0.048947494477033615,0.00872823316603899,0.25,0.25830078125,0.0,-1.4927818775177002,3.849950075149536,-3.8550350666046143,5.730278015136719,0.4228140711784363,4.059422016143799,0.07480069249868393,0.10000000149011612,5.730278015136719,0.10510053567322415,0.10510053567322415,0.017617156729102135,0.021011415868997574,True,286,9.812115409307155e-07,True,True,2.4605455999844708
30,0.5290080224191553,0.5289589991746254,0.5532292405225553,0.04902324452996254,0.009638885036110878,0.25,0.258056640625,0.0,-1.3336931467056274,3.877641439437866,-3.782388210296631,5.7555975914001465,0.42173582315444946,4.0347418785095215,0.0746760293841362,0.10000000149011612,5.7555975914001465,0.22373455876046233,0.22373455876046233,0.024894902482628822,0.0419473834335804,True,287,9.968080935765001e-07,True,True,2.5438518000009935
31,0.5295579156359116,0.5295087508713284,0.5537681217907721,0.04916476458311081,0.010836456902325153,0.25,0.24267578125,0.0,-1.210701823234558,3.8938138484954834,-3.7220027446746826,5.775512218475342,0.42031362652778625,4.014007091522217,0.07444494217634201,0.10000000149011612,5.775512218475342,0.40915821210369663,0.40915821210369663,0.04430678114295006,0.0762738510966301,True,287,9.938877361433043e-07,True,True,2.5103768999979366
32,0.5285222954628197,0.5284730564606516,0.5527749211745826,0.04923900216817856,0.011497709900140762,0.25,0.2431640625,0.0,-1.1740858554840088,3.909425973892212,-3.7192041873931885,5.789272785186768,0.41952624917030334,4.020815372467041,0.07452688366174698,0.10000000149011612,5.789765357971191,0.1604505945980433,0.1604505945980433,0.0742977187037468,0.04844199866056442,True,287,9.909637910599343e-07,True,True,2.490340799995465
33,0.5251835241378365,0.5251342430547892,0.549505698207181,0.049281083047389984,0.012891252525150776,0.2499999701976776,0.245361328125,2.9802322387695312e-08,-1.0928314924240112,3.9112815856933594,-3.6780855655670166,5.7989420890808105,0.4178621172904968,4.002468585968018,0.07438930869102478,0.10000000149011612,5.801649570465088,0.2534053908444112,0.2534053908444112,0.06989490985870361,0.05468383803963661,True,286,9.930072692209852e-07,True,True,2.500777100009145
34,0.5231218595321867,0.5230726506564412,0.5475453472397919,0.0492088757455349,0.013214733451604843,0.25,0.252685546875,0.0,-1.0918138027191162,3.916948080062866,-3.678102970123291,5.804064750671387,0.4174748659133911,4.009164810180664,0.07452937215566635,0.10000000149011612,5.808695316314697,0.6242503906587783,0.6242503906587783,0.05882962793111801,0.11416815966367722,True,287,9.96187102306387e-07,True,True,2.52091069999733
35,0.5216415816013612,0.5215925030437208,0.5461817315248926,0.0490785576403141,0.012307385914027691,0.25,0.24951171875,0.0,-1.2222108840942383,3.9609270095825195,-3.7865328788757324,5.80440092086792,0.4185601770877838,4.088486194610596,0.07555804401636124,0.10000000149011612,5.810354232788086,0.08905518904171876,0.08905518904171876,0.03377827629446983,0.020214451476931572,True,290,9.857964208438251e-07,True,True,2.507908600004157
36,0.5214714209018384,0.5214222254818415,0.5460555704723593,0.04919541999697685,0.011366114020347595,0.2499999850988388,0.24853515625,1.4901161193847656e-08,-1.3330658674240112,3.989866256713867,-3.883110523223877,5.80314302444458,0.4196830689907074,4.149879455566406,0.07625520974397659,0.10000000149011612,5.8101677894592285,0.4086515275767971,0.4086515275767971,0.06172032654285431,0.07906637340784073,True,291,9.995097339304839e-07,True,True,2.5324450000189245
37,0.5217059089864461,0.5216565701390473,0.5462938863555782,0.049338847398757935,0.010753471404314041,0.25,0.246337890625,0.0,-1.3628934621810913,3.996583938598633,-3.9107937812805176,5.802919387817383,0.4204123318195343,4.165555953979492,0.07640138268470764,0.10000000149011612,5.810786247253418,1.1500177349255776,0.9999991385193211,0.12028052657842636,0.2130725085735321,True,292,9.946047263678842e-07,True,True,2.5319996000034735
38,0.5199556660604181,0.5199066179719272,0.54461386775445,0.04904808849096298,0.011765643022954464,0.2499999701976776,0.2431640625,2.9802322387695312e-08,-1.227888584136963,3.9872779846191406,-3.8119540214538574,5.805275917053223,0.419206827878952,4.115411281585693,0.07589632272720337,0.10000000149011612,5.813802719116211,0.10284973114228795,0.10284973114228795,0.03780011087656021,0.023526959121227264,True,293,9.92284622974903e-07,True,True,2.5222869000281207
39,0.5190314762128959,0.518982399443395,0.5437388918037843,0.04907676950097084,0.013357864692807198,0.25,0.244140625,0.0,-1.086984395980835,3.956413745880127,-3.7097668647766113,5.805787563323975,0.4173033833503723,4.04779577255249,0.07510963827371597,0.10000000149011612,5.814701557159424,0.5490021662665849,0.5490021662665849,0.04601646587252617,0.10067900270223618,True,293,9.73410313833015e-07,True,True,2.546999299986055
40,0.5125742257664093,0.5125254894698151,0.5375228241760176,0.048736296594142914,0.019965272396802902,0.2499999701976776,0.248291015625,2.9802322387695312e-08,-0.7100691795349121,3.8588428497314453,-3.4305648803710938,5.805340766906738,0.4093100428581238,3.869382858276367,0.07282979041337967,0.10000000149011612,5.81484317779541,3.8854878567773947,0.9999997726200016,0.10633407533168793,0.6912088990211487,True,292,9.879724970497382e-07,True,True,2.5144864000030793
41,0.5372383433197324,0.5371983055908863,0.565799346498879,0.04003772884607315,0.08331145346164703,0.24999992549419403,0.2177734375,7.450580596923828e-08,3.68485689163208,1.013256549835205,2.9996557235717773,5.806325435638428,0.3227824866771698,3.804330825805664,0.07269185036420822,0.10000000149011612,5.816507339477539,7.747707865113357,0.999999759802889,0.1562187820672989,1.3669272661209106,True,284,9.793464798969683e-07,True,True,2.4277227999991737
42,0.5493028206215997,0.5492670593472023,0.5797256731432447,0.0357612743973732,0.10365381091833115,0.25000008940696716,0.212646484375,8.940696716308594e-08,3.9983675479888916,0.8251216411590576,3.4772415161132812,5.804591655731201,0.2895621359348297,4.064267635345459,0.0759853720664978,0.10000000149011612,5.815025806427002,3.64450499279791,0.9999996887274034,0.0782880112528801,0.6407772898674011,True,286,9.908436040073399e-07,True,True,2.4645364999887533
43,0.5466382467449991,0.5466017180309979,0.5768463409804016,0.03652871400117874,0.10053817927837372,0.2500000596046448,0.21337890625,5.960464477539063e-08,3.9528231620788574,0.8509648442268372,3.4099931716918945,5.800384044647217,0.29489293694496155,4.024960994720459,0.07553193718194962,0.10000000149011612,5.8107099533081055,4.201264921248155,0.9999998022567486,0.08866357803344727,0.7384564876556396,True,286,9.835968518733226e-07,True,True,2.441117700014729
44,0.5223596046638209,0.522315726428898,0.5498046370733525,0.043878234922885895,0.0639440268278122,0.2500000596046448,0.246826171875,5.960464477539063e-08,3.280806064605713,1.2807438373565674,2.3231053352355957,5.794139862060547,0.3515053391456604,3.505723476409912,0.06830506026744843,0.10000000149011612,5.8041582107543945,18.351626936639306,0.9999998433719643,0.363363116979599,3.237166404724121,True,280,9.870846810698405e-07,True,True,2.4558388000004925
45,0.5080378540874564,0.5079893200890266,0.5334476048353136,0.04853399842977524,0.02012600377202034,0.2499999850988388,0.261962890625,1.4901161193847656e-08,-0.7113986015319824,3.87967586517334,-3.451171875,5.7866668701171875,0.40911367535591125,3.885594129562378,0.07305658608675003,0.10000000149011612,5.796265125274658,2.1412778918708004,0.999999511786516,0.052876655012369156,0.3794357478618622,True,292,9.994876306038468e-07,True,True,2.558032100001583
46,0.5107165303030119,0.5106672598966465,0.5360333242334387,0.04927040636539459,0.01522109191864729,0.25,0.245849609375,0.0,-0.9677398800849915,3.9245779514312744,-3.622286081314087,5.781102180480957,0.4150649607181549,3.9814553260803223,0.07427506148815155,0.10000000149011612,5.790529251098633,0.3768254646020192,0.3768254646020192,0.09308306872844696,0.07332585752010345,True,294,9.898860267562492e-07,True,True,2.5556452000164427
47,0.5080184879980563,0.5079694381847559,0.5335793916689723,0.04904981330037117,0.012962553650140762,0.2499999850988388,0.245849609375,1.4901161193847656e-08,-1.2027400732040405,3.961682081222534,-3.7775611877441406,5.7710371017456055,0.41777676343917847,4.079163551330566,0.075546033680439,0.10000000149011612,5.780333995819092,0.5011796436098529,0.5011796436098529,0.0654280036687851,0.09420081973075867,True,295,9.891585138474854e-07,True,True,2.550612099992577
48,0.5073550176240901,0.507305955211858,0.5330680236807726,0.04906241223216057,0.012471542693674564,0.2499999701976776,0.260498046875,2.9802322387695312e-08,-1.2765034437179565,3.973898410797119,-3.8299560546875,5.7598557472229,0.418364018201828,4.111441612243652,0.07591790705919266,0.10000000149011612,5.769272327423096,0.8672048106777485,0.8672048106777485,0.05926607549190521,0.1578913927078247,True,295,9.97799110647804e-07,True,True,2.5582575000007637
49,0.5054897944566165,0.5054407826189254,0.5314267850082358,0.04901183769106865,0.012754959054291248,0.25,0.24658203125,0.0,-1.2263963222503662,3.9522485733032227,-3.780235528945923,5.749978065490723,0.4180251359939575,4.0743513107299805,0.07548028975725174,0.10000000149011612,5.762232303619385,0.2629872662049738,0.2629872662049738,0.04385723918676376,0.04987842217087746,True,295,9.991769387497513e-07,True,True,2.5634253000025637
50,0.5042591795209417,0.5042101816717157,0.5303427564861642,0.048997849225997925,0.013032644987106323,0.25,0.243408203125,0.0,-1.1387696266174316,3.9132909774780273,-3.7046048641204834,5.741559028625488,0.4176928699016571,4.010373115539551,0.0746593177318573,0.10000000149011612,5.754485607147217,0.07644504356985389,0.07644504356985389,0.05125359818339348,0.02109484374523163,True,296,9.651261798251527e-07,True,True,2.552333700004965
51,0.503033516707598,0.5029842474337208,0.5292661674329199,0.04926927387714386,0.013347145169973373,0.25,0.244873046875,0.0,-1.0538434982299805,3.867277145385742,-3.6424758434295654,5.731175899505615,0.4173162579536438,3.942732810974121,0.07381198555231094,0.10000000149011612,5.744757652282715,0.42607153328732256,0.42607153328732256,0.10371784120798111,0.08090656250715256,True,296,9.885064295650737e-07,True,True,2.565793699992355
52,0.4994432655935538,0.49939409088989617,0.5261030822043536,0.049174703657627106,0.013031832873821259,0.25,0.245361328125,0.0,-1.0801334381103516,3.829885482788086,-3.656709909439087,5.716099262237549,0.4176938533782959,3.914090156555176,0.07353470474481583,0.10000000149011612,5.730279445648193,0.6404336947866901,0.6404336947866901,0.0927099734544754,0.12152007222175598,True,296,9.814592770647993e-07,True,True,2.577730099990731
53,0.495112801272059,0.4950636019665842,0.522587090559099,0.04919930547475815,0.015325663611292839,0.2499999701976776,0.246826171875,2.9802322387695312e-08,-0.9469040036201477,3.773083448410034,-3.618258237838745,5.69914436340332,0.41493892669677734,3.823817014694214,0.07239538431167603,0.10000000149011612,5.714975833892822,0.42674631339660646,0.42674631339660646,0.07320117205381393,0.07997610419988632,True,294,9.927369101143612e-07,True,True,2.575137400010135
54,0.4907247119352879,0.490675689204848,0.5193129167877798,0.04902273043990135,0.019296549260616302,0.2499999850988388,0.2490234375,1.4901161193847656e-08,-0.6288334131240845,3.6483144760131836,-3.5419557094573975,5.68022346496582,0.41012611985206604,3.636639356613159,0.0699273869395256,0.10000000149011612,5.69791316986084,2.6438403406522917,0.9999995171647406,0.07466927915811539,0.4661220908164978,True,296,9.99264619810943e-07,True,True,2.5601847000070848
55,0.5176855652072216,0.5176435136609461,0.5499849374354827,0.04205154627561569,0.08148334920406342,0.25,0.224853515625,0.0,3.401214838027954,1.2351934909820557,-2.441422462463379,5.663224697113037,0.3256019949913025,3.5981295108795166,0.07015054672956467,0.10000000149011612,5.6826653480529785,11.422611712975774,0.9999998620613585,0.24278852343559265,2.001228094100952,True,297,9.77051617235215e-07,True,True,2.55156240001088
56,0.5288562920453057,0.5288172973157869,0.5628958063677997,0.03899472951889038,0.09975342452526093,0.25000008940696716,0.203125,8.940696716308594e-08,3.691530466079712,0.9646843075752258,-0.9535008668899536,5.644019603729248,0.2962205708026886,3.7939951419830322,0.07289054989814758,0.10000000149011612,5.665036201477051,6.068477373605832,0.9999998152431919,0.15094251930713654,1.0603982210159302,True,298,9.687782286843585e-07,True,True,2.6785414000041783
57,0.5224215034152884,0.5223811314422209,0.559420501468874,0.04037197306752205,0.0939081683754921,0.24999994039535522,0.1962890625,5.960464477539063e-08,3.470615863800049,1.302509069442749,-3.5541441440582275,5.622054576873779,0.3059277832508087,3.6860532760620117,0.07152192294597626,0.10000000149011612,5.644428253173828,6.958273179945295,0.9999998990002428,0.15054160356521606,1.2170058488845825,True,300,9.95781300217885e-07,True,True,2.5797522999928333
58,0.48023609113728516,0.4801874622184586,0.5139623603627017,0.04862891882658005,0.02928701415657997,0.25,0.25634765625,0.0,0.17271241545677185,3.223194122314453,-3.9342892169952393,5.597719192504883,0.39775997400283813,3.1683714389801025,0.06257946789264679,0.10000000149011612,5.621997833251953,2.5441574808869447,0.999999638457118,0.07828237116336823,0.44779691100120544,True,297,9.980546987587152e-07,True,True,2.3032418999937363
59,0.4814096637250216,0.48136014831376384,0.5148494551951458,0.049515411257743835,0.012490671128034592,0.25,0.2470703125,0.0,-1.019680380821228,3.5662591457366943,-4.159949779510498,5.578444957733154,0.41834113001823425,3.6347267627716064,0.07014643400907516,0.10000000149011612,5.6050920486450195,2.0758652607051364,0.999999554627401,0.12220820039510727,0.36776426434516907,True,302,9.784498835100632e-07,True,True,2.4073644000163767
60,0.4848116059928984,0.4847620491340608,0.518156967298536,0.04955685883760452,0.009673677384853363,0.25,0.248291015625,0.0,-1.2615346908569336,3.564136266708374,-4.262048244476318,5.561418533325195,0.4216945767402649,3.7089827060699463,0.07120900601148605,0.10000000149011612,5.589139461517334,1.0892369987219195,0.9999991355500112,0.1333378404378891,0.1982063353061676,True,303,9.857660217398643e-07,True,True,2.516498400014825
61,0.4819743599212696,0.4819249395719697,0.5155194044446285,0.049420349299907684,0.00976663175970316,0.25,0.24755859375,0.0,-1.254016637802124,3.549546957015991,-4.32250452041626,5.544222831726074,0.4215843677520752,3.6910738945007324,0.07095372676849365,0.10000000149011612,5.5720133781433105,1.3462828888679037,0.999999346236859,0.1310141533613205,0.24265505373477936,True,303,9.965713012649605e-07,True,True,2.26482829998713
62,0.478005478261367,0.4779563034422254,0.5123750091098309,0.04917481914162636,0.012025810778141022,0.25,0.260986328125,0.0,-1.0245693922042847,3.524501085281372,-4.356080055236816,5.528689384460449,0.4188963770866394,3.5939300060272217,0.06955751776695251,0.10000000149011612,5.555654525756836,0.49381971450138545,0.49381971450138545,0.03448062017560005,0.08897675573825836,True,302,9.814401823286436e-07,True,True,2.442049200006295
63,0.47390096779039353,0.47385162877163145,0.5114324032553369,0.049339018762111664,0.019084347411990166,0.2499999850988388,0.25537109375,1.4901161193847656e-08,-0.5075123310089111,3.347238779067993,-4.371840953826904,5.513092994689941,0.41038474440574646,3.3129258155822754,0.06552108377218246,0.10000000149011612,5.539637565612793,0.11096101190031218,0.11096101190031218,0.06528506428003311,0.04165126010775566,True,301,9.616209282917977e-07,True,True,2.4146136999770533
